0,"someone plus there is no more sexy mexican kidnapper"
0,"still feeling like shit"
0,"if only i could find my canon for sale at a reasonable price"
0,"i can not sleep i wish i had friends"
0,"ugh ugh"
0,"by the end of the week you should have confirmations about your entries for joe mac contest wasnt expecting to be so sick someone"
0,"someone i wish i was there"
0,"someone that is exactly how i have been feeling"
0,"i can not find one of my favorite bikinis"
0,"i am in the worst possible pain ever i hate my teeth and i wish i could knock all of em out"
0,"someone y is that no fun lol i know of you n i doubt you kno me so it dont matter anyway lol"
0,"people come and go and i remain"
0,"someone which movie is that splash can survive without that freaking crybaby i seem to be the only one to see the resemblance"
0,"just woke up wtf is wrong with me it is 2 08pm"
0,"i guess tonight was not movie night i have to work in the morning anyways"
0,"i was pwning at chess then bam i threw away my queen and lost"
0,"someone is your raleigh show already sold out"
0,"someone holy crap glad i got to a least one game this past season so i got to see shaq play bye guy"
0,"someone someone someone i think i have a low tipping point for drinking sadly"
0,"someone damn it i guess you miss his tweets you had to make his crotch your default"
0,"rawrr my hair is at an awkward stage not feelin it dude not feelin it"
0,"someone that free ticket actually costed you a lot of pain and suffering sorry lol"
0,"i just drove my dog around walked around with him like a toddler brought him outside fed him and he is still crying he is sick"
0,"i have no idea what i want to do in the future it worries me"
0,"someone i am sorry you have to get better before dallas"
0,"argh the stupid people change the form without telling me and now it will have a delay i can only settle this dumb sch stuff next wed"
0,"someone aiiee that deductible is rather large"
0,"i am so cold i just drunk a dunkin donuts coolatta and its freezing outside you guys can imagine what happened next i am freezin"
0,"someone i think janetrigs is mad at me she ignored me tonight pouting after i mentioned a new ff"
0,"someone i do not have any cash dude how good are the chances of them being free"
0,"someone do not worry i lost tuesday really careless of me"
0,"im having a really bad headache right now"
0,"someone i read it but only at night apparently"
0,"audioa got moved to tomorrow night so going to hotel now"
0,"someone smh yeah i know unfortunately"
0,"chaunce braun is yet still rocking out but still in need of a band to take over the rock and roll world but everytging is cool d"
0,"someone i am hungry zoom through traffic please xx"
0,"i dont want togo to wrk in the morning"
0,"someone ihh i am so jealous whateva doe it is cool or whatever"
0,"off to work out so lazy why can not i look good and do nothing"
0,"soo its been a while since ive been to the dentist and oh boy i had some cavities my mom was not happy"
0,"someone that is insomnia attacking you dude i always get attacked by it"
0,"i must run tomorrow moving overseas has really messed up my workouts"
0,"my vacation is over back to work tomorrow"
0,"someone dude say it is not so suns loss"
0,"someone my friend and i made a summer list and on it is quot meet taylor swift quot its sad because thats the one that probs wont happen"
0,"someone i wish i understood what you said"
0,"car broke down"
0,"heading to bed all kinds of crazy stuff happened in the world today iowa coaches killed tx loses iran sc governor sleepn on it"
0,"someone umm hmm you aint told me nothin sexy all week"
0,"tornado warning i hate these storms"
0,"made an epic video but it died"
0,"sleepy but i am scared xd and i am creapishly sad o o shut up xd url"
0,"really sad right now"
0,"someone the guitar in ins the us and the seller only ships to the us not even to canada"
0,"someone you are in the uk me too and i also can not sleep sucks does not it xo"
0,"someone i can not either you going to the degree show i am swamped"
0,"found a pool picking it up tomorrow i believe 400 dollars later but yay"
