"4","1686879648","Sun May 03 07:05:03 PDT 2009","NO_QUERY","CherryIsis","Mornin! Its time 4 church. Jesus is my buddy "
"4","1686879681","Sun May 03 07:05:03 PDT 2009","NO_QUERY","PrincessGill88","is shopping "
"4","1686879686","Sun May 03 07:05:03 PDT 2009","NO_QUERY","FIPLAB","@brunocbreis Tweaking and making final touches. Since the game itself is relatively simple, it has to win in sleekness and functionality. "
"4","1686879733","Sun May 03 07:05:04 PDT 2009","NO_QUERY","adamdrago","@Lindsey_ And I'll keep recommending it to you. "
"4","1686879760","Sun May 03 07:05:04 PDT 2009","NO_QUERY","LadySascha","Good morning to all  The fetish tease pic of the day has been discontinued for now due to apparent lack of interest. I feel the same time"
"4","1686879767","Sun May 03 07:05:04 PDT 2009","NO_QUERY","KamaPhotography","Tired, want to go to the beach, but want to go back to bed more. What to do? "
"4","1686879811","Sun May 03 07:05:04 PDT 2009","NO_QUERY","GraceElizabethV","@SeanLikeSean2 woah woah woah, back up. photoshoot? are you a photographer? "
"4","1686879833","Sun May 03 07:05:04 PDT 2009","NO_QUERY","thenewgirlxoxo","perfect day to go out and get a tan "
"4","1686879879","Sun May 03 07:05:05 PDT 2009","NO_QUERY","shanxc","we won the  hearts and minds of 1414 people...but the work has just began "
"4","1686879929","Sun May 03 07:05:05 PDT 2009","NO_QUERY","Shhhanelll","learning twitter! "
"4","1686880022","Sun May 03 07:05:06 PDT 2009","NO_QUERY","nicodemuss","hmm wat can i do im sitting her lisening to songs from wicked talking to millsys sis bex "
"4","1686880025","Sun May 03 07:05:06 PDT 2009","NO_QUERY","jaykaycee","Just relaxing, having a nice time  it's Sunday night!"
"4","1686880029","Sun May 03 07:05:06 PDT 2009","NO_QUERY","TheSvana","took the widdle angel out for a walk and got subway... it's gonna be a nice day "
"4","1686880044","Sun May 03 07:05:07 PDT 2009","NO_QUERY","Ayy_Mee_Ox","in bed watching mr and mrs with a cup of tea waiting for roast dinner mmmmmm  mr schofield your a legend!"
"4","1686880056","Sun May 03 07:05:07 PDT 2009","NO_QUERY","shy749","@xjaysenx whatcha buyin me, then? "
"4","1686880057","Sun May 03 07:05:07 PDT 2009","NO_QUERY","caroline182","@markhoppus Good morning Mark  Hope you're enjoying the #hoppusday thing "
"4","1686880115","Sun May 03 07:05:07 PDT 2009","NO_QUERY","modband","@revandy Cool. RenFest. Have fun. Say hello to the exposed breasts and turkey legs for me. "
"4","1686880187","Sun May 03 07:05:08 PDT 2009","NO_QUERY","serenassecret","@pussydelights yay! bring a bottle, or 4 "
"4","1686902314","Sun May 03 07:09:27 PDT 2009","NO_QUERY","twitsters","Ooohh finally figured out how 2 put a piccy on here!!! "
"4","1686902377","Sun May 03 07:09:28 PDT 2009","NO_QUERY","samanfahhhh","@wesleymoore ughhh, make sure you make your way to toronto sooooon "
"4","1686902457","Sun May 03 07:09:29 PDT 2009","NO_QUERY","Bocaestupida","Getting ready to take Sydney to her 1st SunFest with Jack's Mannequin, Matt Nathanson and Erin McCarley. Good induction for a 2-year-old. "
"4","1686902460","Sun May 03 07:09:29 PDT 2009","NO_QUERY","andy_boo82","@rustyrockets Pacman wins!!  Watching replay. @TomFelton Boxing fan?"
"4","1686902465","Sun May 03 07:09:29 PDT 2009","NO_QUERY","rivastarr","Rare RivaS dub for you  http://tinyurl.com/c9echn feel free to retweet!"
"4","1686902510","Sun May 03 07:09:30 PDT 2009","NO_QUERY","MKeithHarris","@P90x4myfamily it gets a little less confusing "
"4","1686902511","Sun May 03 07:09:30 PDT 2009","NO_QUERY","dbreakenridge","@TropicsZ4 Cool!  I wish I had DD coffee "
"4","1686902540","Sun May 03 07:09:30 PDT 2009","NO_QUERY","redorangedove","Im watching friends season 6. Still remember those time when you were  watching them? "
"4","1686902593","Sun May 03 07:09:31 PDT 2009","NO_QUERY","johnyeng","@SharneseLaNier Hiya Sharnese, long time no tweet, how has ur Twitter cruise been ? "
"4","1686902604","Sun May 03 07:09:31 PDT 2009","NO_QUERY","catanddogdoctor","@alyankovic http://twitpic.com/4figf - Oh, it is just a flesh wound, the bleeding will stop eventually... "
"4","1686902662","Sun May 03 07:09:32 PDT 2009","NO_QUERY","thenaturenurd","you know jesus was way cool  ? http://blip.fm/~5hans"
"4","1686902670","Sun May 03 07:09:32 PDT 2009","NO_QUERY","Wendymreynolds","@feemccloud Zig Ziglar IS a genius &amp; God's gift &amp; my mentor. I think I was in the womb listening to Zig.  His Son Tom is awesome!!"
"4","1686902678","Sun May 03 07:09:32 PDT 2009","NO_QUERY","Jccccc","RJA was awesome yesterday. "
"4","1686902691","Sun May 03 07:09:32 PDT 2009","NO_QUERY","producergirl","@drdelacruz so true.. our papers in my town are horrid. basically a subsription to the AP. I read the NYT on my crackberry instead now. "
"4","1686902704","Sun May 03 07:09:32 PDT 2009","NO_QUERY","Hapson","@MsToT Goood Morning my dear Lady  what takes your fancy for breakfast today?"
"4","1686902709","Sun May 03 07:09:32 PDT 2009","NO_QUERY","krupali","@DH_Photography yup- that and sleep "
"4","1686902744","Sun May 03 07:09:33 PDT 2009","NO_QUERY","ShannonBigot","ok so have no been on in awhile...not really sure if anyone cares anyways "
"4","1686902787","Sun May 03 07:09:33 PDT 2009","NO_QUERY","sparkica","1st things 2nd  @saronti @dirtybob @Ollie_Miles thank you for #followfriday recommendations  Catch up on you next Friday ;)"
"4","1686902821","Sun May 03 07:09:34 PDT 2009","NO_QUERY","teachertwish","Kept walking around Singapore today, and more to come tomorrow, and on Tuesday and even on the day of our flight! "
"4","1686902920","Sun May 03 07:09:35 PDT 2009","NO_QUERY","smcbajan","am drinking a nice tea and ginger ale combination; tea brewed from leaves and Canada Dry  Not too sweet and feeling the antioxidants go in"
"4","1686902923","Sun May 03 07:09:35 PDT 2009","NO_QUERY","iGotchi","@jayhawkbabe Fewer drinks doesn't sound like a better idea. Just less fun. But as long as you had a good time, that's all that counts "
"4","1686902949","Sun May 03 07:09:35 PDT 2009","NO_QUERY","minggoi","congratulations manny pacquiao,  *cheers*"
"4","1686902980","Sun May 03 07:09:36 PDT 2009","NO_QUERY","Spidersamm","@andyclemmensen come to tassie you stooge, i know its a scary thought, but "
"4","1686903091","Sun May 03 07:09:37 PDT 2009","NO_QUERY","meghnm816","working on homeworkk "
"4","1686903096","Sun May 03 07:09:37 PDT 2009","NO_QUERY","IndiaLovesYou","@MissCocoBelle oooh ok; tell me if it still works using the ID  I was gonna go yesterday, but i saw those lines plus i didn't have my ID."
"4","1686903097","Sun May 03 07:09:37 PDT 2009","NO_QUERY","Krystalle","@karlmageddon: Thanks for the suggestion!  Glad to hear you had a fun weekend."
"4","1686903184","Sun May 03 07:09:38 PDT 2009","NO_QUERY","hannahjoy85","@stevexwest thats funny i'm listening to john mayer too "
"4","1686903255","Sun May 03 07:09:39 PDT 2009","NO_QUERY","ShwaShwa","Loooooove the Drew Seeley Vids New Classic and New Classic Accoustic!!! Wanna have this hottie in Germany "
"4","1686903262","Sun May 03 07:09:39 PDT 2009","NO_QUERY","sarasmile13","@lindascrush yes maam and fffreeezing I might add. "
"4","1686903288","Sun May 03 07:09:39 PDT 2009","NO_QUERY","veilin","OMG! So many followers!! Thank you!!!!! But, haha, I still want more =D You guys should make me feel like @mileycyrus and @taylorswift13 "
"4","1686903301","Sun May 03 07:09:40 PDT 2009","NO_QUERY","ShellRobertson","done a couple of past papers "
"4","1686903355","Sun May 03 07:09:40 PDT 2009","NO_QUERY","alexw11","going to ronaaaaaaaaaaaaaaaaaaaaa "
"4","1686903425","Sun May 03 07:09:41 PDT 2009","NO_QUERY","photographworks","@hacool and were I in a position of having a library big enough to roam in...   "
"4","1686903444","Sun May 03 07:09:41 PDT 2009","NO_QUERY","BlueWaterBoy","Love hotel tv. Mmm discovery channel "
"4","1686903486","Sun May 03 07:09:42 PDT 2009","NO_QUERY","balajerajan","is finally making progress on his business idea. "
"4","1686903522","Sun May 03 07:09:42 PDT 2009","NO_QUERY","jsanthony","Just had the biggest hugest lunch ever  yummy yummy"
"4","1686903557","Sun May 03 07:09:43 PDT 2009","NO_QUERY","colleentan","Focus: Getting the salon clean &amp; ready for the day... and Eblast updates! "
"4","1686903599","Sun May 03 07:09:43 PDT 2009","NO_QUERY","sandyard","@AlexisNeely don't know yet have to get to my office and take inventory "
"4","1686903604","Sun May 03 07:09:43 PDT 2009","NO_QUERY","QuaShawna","@devontaii  hope the next week gon pass by like nuttin... lol wish u a nice relaxing sunday sweety ~MuahZzZ~"
"4","1686903667","Sun May 03 07:09:44 PDT 2009","NO_QUERY","absz","@HaightDave yeah, we'll see if there are heroes (pats on the back) or villans (throw rotten eggs at them) "
"4","1686903672","Sun May 03 07:09:44 PDT 2009","NO_QUERY","Riot_kS","@katrinaaaslaid kataaaaaaaaaa!  hah, I'm cooking up marinaded chicken thighs. I love hot chicks! www.snjschmidt.com/pics/hot_chicks.JPG"
"4","1686903685","Sun May 03 07:09:44 PDT 2009","NO_QUERY","katelynpeace15","Is very tired but church here i come! "
"4","1686903823","Sun May 03 07:09:46 PDT 2009","NO_QUERY","ireenparade","twenty-six days. "
"4","1686903877","Sun May 03 07:09:47 PDT 2009","NO_QUERY","TMatthews5891","Is doing some college work while listening to from them throught us to you "
"4","1686903908","Sun May 03 07:09:47 PDT 2009","NO_QUERY","xTammy","@apple_bitch morning hun! @ChreeesDunn my name is xTammyDevine on it, xTammy was taken �_� Bitches.. DIN DINS TIME! "
"4","1686903945","Sun May 03 07:09:47 PDT 2009","NO_QUERY","misstetz","Oh such a nice, quiet Mother Day  (my mom's still asleep...)"
"4","1686903963","Sun May 03 07:09:48 PDT 2009","NO_QUERY","lucasmutzelburg","More people are joining twitter. What.. a relief. haha "
"4","1686903979","Sun May 03 07:09:48 PDT 2009","NO_QUERY","Jarrott","@sdprimm Wait! You cooked? "
"4","1686903996","Sun May 03 07:09:48 PDT 2009","NO_QUERY","SmileyMileey","my bestie coming soon. we are goin 2 have so much fun  , love you sweetie &lt;3"
"4","1686904006","Sun May 03 07:09:48 PDT 2009","NO_QUERY","ashpags","@Uhmanduh And now you will come make some for me, yes? "
"4","1686904025","Sun May 03 07:09:48 PDT 2009","NO_QUERY","mysimcity","I'm working on the new MySimcity website ... looking good! "
"4","1686904089","Sun May 03 07:09:49 PDT 2009","NO_QUERY","isdown","my home computer internet is down.. but i can still get wifi in the middle of my street!  http://bit.ly/aQ8Kz"
"4","1686904131","Sun May 03 07:09:49 PDT 2009","NO_QUERY","shellykramer","@dragonlady76 Dang it - well don't start drinking vodka then "
"4","1686904193","Sun May 03 07:09:50 PDT 2009","NO_QUERY","christinalemmey","@youdomytodo Is that King of Prussia in PA? I used to live in eastern PA, just north of Philly "
"4","1686904213","Sun May 03 07:09:50 PDT 2009","NO_QUERY","MattyLynch808","@MiaChambers Mr Orbison's CA Blues = AWESOME!  thx 4 tha link "
"4","1686904288","Sun May 03 07:09:51 PDT 2009","NO_QUERY","marlycat","hahaah told u the suprise was ... crap "
"4","1686904291","Sun May 03 07:09:51 PDT 2009","NO_QUERY","RebeccaCyrus","recovered from camping rave at last! Bank holiday "
"4","1686904355","Sun May 03 07:09:52 PDT 2009","NO_QUERY","iphonewannabe","Hey you can get money from Twitting in Twitter: http://twtad.com/index.php?id=7023   check these out! "
"4","1686904375","Sun May 03 07:09:52 PDT 2009","NO_QUERY","druckenmiller","@JoshDaws ah nuts does that mean you are lost to twitter? maybe a twitter app for the xbox? you married over your head me thinks "
"4","1686904412","Sun May 03 07:09:53 PDT 2009","NO_QUERY","tabbycockrell","Guys.. Follow RevRunWisdom.. Bagus2 deh wisdom wordsnya..  made my day!"
